device_id,visit_id,platform,video_seconds_spent
8131560730787760056:5154284151954629169,8131560730787760056:5154284151954629169:00000007,MOBILE_WEB,8
6508286132871478982:1557439662979181158,6508286132871478982:1557439662979181158:00000006,MOBILE_WEB,8
8901173676180397313:1553194104995965236,8901173676180397313:1553194104995965236:00000002,MOBILE_WEB,8
1823818649318975620:1335039962173997245,1823818649318975620:1335039962173997245:00000007,MOBILE_WEB,8
5235555378092069386:1077065066553044127,5235555378092069386:1077065066553044127:00000002,MOBILE_WEB,8
7668372070288174242:1157996031387971080,7668372070288174242:1157996031387971080:00000007,MOBILE_WEB,8
8604832167550621502:5744761814752447276,8604832167550621502:5744761814752447276:00000006,MOBILE_WEB,8
3843310696506298296:5192304202956471708,3843310696506298296:5192304202956471708:00000004,MOBILE_WEB,8
6882999499368487947:6252884732262430630,6882999499368487947:6252884732262430630:00000003,MOBILE_WEB,8
554745986967361566:7550191620432632,554745986967361566:7550191620432632:00000003,MOBILE_WEB,9
1401545976797969412:2700291745678086150,1401545976797969412:2700291745678086150:00000002,MOBILE_WEB,9
5809271543484761378:51717315566643547,5809271543484761378:51717315566643547:00000003,MOBILE_WEB,9
8129496705406345287:6612754833605247656,8129496705406345287:6612754833605247656:00000005,MOBILE_WEB,9
6755306434002069115:5924682175434198238,6755306434002069115:5924682175434198238:00000002,MOBILE_WEB,10
7192977180066850599:4389396092158355775,7192977180066850599:4389396092158355775:00000002,MOBILE_WEB,10
3273385973094279369:780635745298491730,3273385973094279369:780635745298491730:00000003,MOBILE_WEB,10
937010656658684467:4167308272438986962,937010656658684467:4167308272438986962:00000005,MOBILE_WEB,10
6122231574851799779:5578340739370179994,6122231574851799779:5578340739370179994:00000005,MOBILE_WEB,10
4102907660464829471:5235927586735334131,4102907660464829471:5235927586735334131:00000005,MOBILE_WEB,10
736182166929704314:1060287065458089026,736182166929704314:1060287065458089026:00000002,MOBILE_WEB,10
84061599154532283:3957343306935371728,84061599154532283:3957343306935371728:00000001,MOBILE_WEB,10
3799851058972270212:8947055211050932758,3799851058972270212:8947055211050932758:00000003,MOBILE_WEB,10
6312595053909394543:7292455727440421405,6312595053909394543:7292455727440421405:00000003,MOBILE_WEB,10
3916428673608156466:4835228382979074003,3916428673608156466:4835228382979074003:00000003,MOBILE_WEB,10
9179674404983220406:6231741319293228954,9179674404983220406:6231741319293228954:00000002,MOBILE_WEB,10
2353015440247407585:5751837075141111513,2353015440247407585:5751837075141111513:00000003,MOBILE_WEB,10
4683566906627060685:8251748793610914725,4683566906627060685:8251748793610914725:00000005,MOBILE_WEB,10
3186331087422748121:1465928566954683284,3186331087422748121:1465928566954683284:00000002,MOBILE_WEB,10
946629958706863075:293230907565937053,946629958706863075:293230907565937053:00000004,MOBILE_WEB,10
4446630435457317060:6568535035915983127,4446630435457317060:6568535035915983127:00000005,MOBILE_WEB,10
5423197679803644882:6264540739748306508,5423197679803644882:6264540739748306508:00000002,MOBILE_WEB,10
1084205451663673230:7642076371804228325,1084205451663673230:7642076371804228325:00000003,MOBILE_WEB,10
5896190830497387413:3186437211725590456,5896190830497387413:3186437211725590456:00000002,MOBILE_WEB,10
3988806711773213360:6116500799717824115,3988806711773213360:6116500799717824115:00000006,MOBILE_WEB,10
2439112344880440049:5121383159233768855,2439112344880440049:5121383159233768855:00000003,MOBILE_WEB,10
259853889874900631:5398544339953544129,259853889874900631:5398544339953544129:00000002,MOBILE_WEB,10
9014630732754793470:5048447058194272163,9014630732754793470:5048447058194272163:00000002,MOBILE_WEB,10
759336837196609995:3346194127626749246,759336837196609995:3346194127626749246:00000002,MOBILE_WEB,10
196346463766687984:6122560656462916821,196346463766687984:6122560656462916821:00000004,MOBILE_WEB,10
7878351895488982562:8733175346238944623,7878351895488982562:8733175346238944623:00000002,MOBILE_WEB,10
3558856844647423781:9050585090471321865,3558856844647423781:9050585090471321865:00000005,MOBILE_WEB,10
5957849579914352999:2003237666784942680,5957849579914352999:2003237666784942680:00000002,MOBILE_WEB,10
5750871660251855146:6058634735159397828,5750871660251855146:6058634735159397828:00000005,MOBILE_WEB,10
2496395620576500653:1513604392316510990,2496395620576500653:1513604392316510990:00000005,MOBILE_WEB,10
1267179004948450876:1560409195122348313,1267179004948450876:1560409195122348313:00000002,MOBILE_WEB,10
7514751114637545386:8009484586323047499,7514751114637545386:8009484586323047499:00000008,MOBILE_WEB,10
1564396775385408163:5411843992995846842,1564396775385408163:5411843992995846842:00000005,MOBILE_WEB,10
4728215072137401847:6902794536571201932,4728215072137401847:6902794536571201932:00000005,MOBILE_WEB,10
5315061132198994452:5749138059738171452,5315061132198994452:5749138059738171452:00000011,MOBILE_WEB,10
5320400194293549270:4149532431125977162,5320400194293549270:4149532431125977162:00000007,MOBILE_WEB,10
6253408776980114370:6423643409720285414,6253408776980114370:6423643409720285414:00000006,MOBILE_WEB,10
7472982052677320675:3803826803933107788,7472982052677320675:3803826803933107788:00000002,MOBILE_WEB,10
5522502778622724740:2488624464646597458,5522502778622724740:2488624464646597458:00000003,MOBILE_WEB,10
7628209510428979721:8079072273353135820,7628209510428979721:8079072273353135820:00000003,MOBILE_WEB,10
4065552618900637234:7466149743181051566,4065552618900637234:7466149743181051566:00000001,MOBILE_WEB,10
3456187157904377081:959617682825264648,3456187157904377081:959617682825264648:00000003,MOBILE_WEB,10
6449314537543893566:2873915911610491204,6449314537543893566:2873915911610491204:00000003,MOBILE_WEB,10
3871381223956075648:4423832701684086118,3871381223956075648:4423832701684086118:00000002,MOBILE_WEB,10
3964961087380025720:4132204306288167574,3964961087380025720:4132204306288167574:00000002,MOBILE_WEB,10
3112539092141215628:6498158327870941711,3112539092141215628:6498158327870941711:00000006,MOBILE_WEB,10
9171774524717912796:8324191145066325335,9171774524717912796:8324191145066325335:00000003,MOBILE_WEB,10
7222934988550547421:2292877263860503358,7222934988550547421:2292877263860503358:00000006,MOBILE_WEB,10
2353817309781064586:2417623580733848789,2353817309781064586:2417623580733848789:00000002,MOBILE_WEB,10
6942471729919660951:8361299404906901988,6942471729919660951:8361299404906901988:00000003,MOBILE_WEB,10
3045939865422340278:8491471201652291925,3045939865422340278:8491471201652291925:00000003,MOBILE_WEB,10
2918360233113965179:5094794648923844618,2918360233113965179:5094794648923844618:00000007,MOBILE_WEB,10
5325212737225928161:3583617206321822732,5325212737225928161:3583617206321822732:00000002,MOBILE_WEB,10
2205501786477681636:8380958692278601888,2205501786477681636:8380958692278601888:00000002,MOBILE_WEB,10
7517345662319080086:3784163331986777104,7517345662319080086:3784163331986777104:00000002,MOBILE_WEB,10
7518778000648854567:5616914358892398267,7518778000648854567:5616914358892398267:00000020,MOBILE_WEB,10
5726401961351026354:6484365263256519169,5726401961351026354:6484365263256519169:00000002,MOBILE_WEB,10
7784463262201962373:8902627409439900526,7784463262201962373:8902627409439900526:00000003,MOBILE_WEB,10
3318919294061414:3984903406320711468,3318919294061414:3984903406320711468:00000002,MOBILE_WEB,10
4800125317705809498:3819509184632063209,4800125317705809498:3819509184632063209:00000003,MOBILE_WEB,10
5576151664448001419:6177825614286139518,5576151664448001419:6177825614286139518:00000003,MOBILE_WEB,10
1998167150673550479:3287988371775313351,1998167150673550479:3287988371775313351:00000006,MOBILE_WEB,10
8919611833875368513:2712456850718620677,8919611833875368513:2712456850718620677:00000003,MOBILE_WEB,10
4839071677735230103:5274819395875653239,4839071677735230103:5274819395875653239:00000006,MOBILE_WEB,10
342874395845078410:6331343505743652306,342874395845078410:6331343505743652306:00000002,MOBILE_WEB,10
5691951072400303127:8054409583543354011,5691951072400303127:8054409583543354011:00000006,MOBILE_WEB,10
8291697014375233908:3051433562583041272,8291697014375233908:3051433562583041272:00000005,MOBILE_WEB,10
4440717339443425460:7749569629456682428,4440717339443425460:7749569629456682428:00000003,MOBILE_WEB,10
4422993948590847988:9204159687578790984,4422993948590847988:9204159687578790984:00000002,MOBILE_WEB,10
6987610737597245221:7166053375075120823,6987610737597245221:7166053375075120823:00000003,MOBILE_WEB,10
6640727964475560763:8376969001377553314,6640727964475560763:8376969001377553314:00000005,MOBILE_WEB,10
6180569556174608350:7971644506232567526,6180569556174608350:7971644506232567526:00000008,MOBILE_WEB,10
1150918100952761740:7288935005369232388,1150918100952761740:7288935005369232388:00000002,MOBILE_WEB,10
2070994197394781849:5884989031055141219,2070994197394781849:5884989031055141219:00000003,MOBILE_WEB,10
7164265384211715117:3722906044440455229,7164265384211715117:3722906044440455229:00000003,MOBILE_WEB,10
1605250981004160358:6185675417802878511,1605250981004160358:6185675417802878511:00000005,MOBILE_WEB,10
6392629028089602631:2068133828845838337,6392629028089602631:2068133828845838337:00000002,MOBILE_WEB,10
1982735065138602120:364489296466067533,1982735065138602120:364489296466067533:00000003,MOBILE_WEB,10
8401021010653582309:8424184165636071492,8401021010653582309:8424184165636071492:00000025,MOBILE_WEB,10
2751806036692112962:1448726154825731537,2751806036692112962:1448726154825731537:00000002,MOBILE_WEB,10
6094036074189893401:5867176220387488417,6094036074189893401:5867176220387488417:00000002,MOBILE_WEB,10
8477662182686023660:8652654504320344038,8477662182686023660:8652654504320344038:00000002,MOBILE_WEB,10
2974659056135531471:108259919639900857,2974659056135531471:108259919639900857:00000003,MOBILE_WEB,10
2641089502450967661:7189172229315547348,2641089502450967661:7189172229315547348:00000011,MOBILE_WEB,10
6070011324109810324:599416947527125166,6070011324109810324:599416947527125166:00000002,MOBILE_WEB,10
8359294894242402821:1817556014904481449,8359294894242402821:1817556014904481449:00000004,MOBILE_WEB,10
3751156392995178299:7178114961171117413,3751156392995178299:7178114961171117413:00000002,MOBILE_WEB,10
8300881726413154841:1828245593251091086,8300881726413154841:1828245593251091086:00000002,MOBILE_WEB,10
9146853458554568856:1835829682822345164,9146853458554568856:1835829682822345164:00000004,MOBILE_WEB,10
2918360233113965179:5094794648923844618,2918360233113965179:5094794648923844618:00000006,MOBILE_WEB,10
6279571610901964831:8987014368216884594,6279571610901964831:8987014368216884594:00000004,MOBILE_WEB,10
6488446826329986050:6536091373671197024,6488446826329986050:6536091373671197024:00000003,MOBILE_WEB,10
5163345966286641882:6717454923187836815,5163345966286641882:6717454923187836815:00000002,MOBILE_WEB,10
3177581569106158029:7448686658250255861,3177581569106158029:7448686658250255861:00000003,MOBILE_WEB,10
1263546313111345029:5096771843337114880,1263546313111345029:5096771843337114880:00000002,MOBILE_WEB,10
8059224958010215940:7040913487197508775,8059224958010215940:7040913487197508775:00000003,MOBILE_WEB,10
947004864065903646:1735326441171410223,947004864065903646:1735326441171410223:00000003,MOBILE_WEB,11
3818014350364935114:5299211826256765630,3818014350364935114:5299211826256765630:00000002,MOBILE_WEB,11
7476283307575768306:2978926356919270056,7476283307575768306:2978926356919270056:00000003,MOBILE_WEB,11
1596279599235499064:7838613856088198265,1596279599235499064:7838613856088198265:00000008,MOBILE_WEB,11
4908365384972565905:8715127859421477017,4908365384972565905:8715127859421477017:00000004,MOBILE_WEB,11
5435212075877367619:7687461371802909068,5435212075877367619:7687461371802909068:00000005,MOBILE_WEB,11
5551645440045947717:3093749093340492670,5551645440045947717:3093749093340492670:00000004,MOBILE_WEB,11
2302370376633264958:3428238761671252655,2302370376633264958:3428238761671252655:00000003,MOBILE_WEB,267
7862765805612046994:19197138864977937,7862765805612046994:19197138864977937:00000006,MOBILE_WEB,12
5018827789297119630:7145887133558281731,5018827789297119630:7145887133558281731:00000002,MOBILE_WEB,12
2498599540814705544:3612464186297061823,2498599540814705544:3612464186297061823:00000013,MOBILE_WEB,12
3675603858347525022:4974420409513775035,3675603858347525022:4974420409513775035:00000002,MOBILE_WEB,12
8131560730787760056:5154284151954629169,8131560730787760056:5154284151954629169:00000011,MOBILE_WEB,12
2765375640214407687:4778585684924458409,2765375640214407687:4778585684924458409:00000004,MOBILE_WEB,13
2291307888931196731:8672257747566649519,2291307888931196731:8672257747566649519:00000005,MOBILE_WEB,13
3178010149886179518:4906776607765775425,3178010149886179518:4906776607765775425:00000014,MOBILE_WEB,13
29991688510009543:814266398954036244,29991688510009543:814266398954036244:00000003,MOBILE_WEB,13
4130377147384784215:4664731860072497733,4130377147384784215:4664731860072497733:00000002,MOBILE_WEB,13
5431129920010462048:1097562232294420405,5431129920010462048:1097562232294420405:00000002,MOBILE_WEB,13
8232414218973613718:6042246850071372333,8232414218973613718:6042246850071372333:00000002,MOBILE_WEB,269
8140594426738383102:2938471071998493507,8140594426738383102:2938471071998493507:00000004,MOBILE_WEB,14
1301802005946940426:4467359491154913042,1301802005946940426:4467359491154913042:00000002,MOBILE_WEB,14
7465670666835677256:6273475545355503811,7465670666835677256:6273475545355503811:00000005,MOBILE_WEB,14
7646639669504311568:7661854786319212085,7646639669504311568:7661854786319212085:00000006,MOBILE_WEB,14
9023420897756784806:2158742420831256625,9023420897756784806:2158742420831256625:00000004,MOBILE_WEB,14
614909946982924490:637256211340597090,614909946982924490:637256211340597090:00000003,MOBILE_WEB,14
1402281021672464333:9001797460641158831,1402281021672464333:9001797460641158831:00000002,MOBILE_WEB,14
5100439398551650970:2753479534865429435,5100439398551650970:2753479534865429435:00000009,MOBILE_WEB,14
2727279487729372924:6220703871526835091,2727279487729372924:6220703871526835091:00000002,MOBILE_WEB,14
7129445633799121161:5235282283746247862,7129445633799121161:5235282283746247862:00000004,MOBILE_WEB,14
85811083658538203:487038153021414587,85811083658538203:487038153021414587:00000002,MOBILE_WEB,14
2147017145345427278:8051600101253743659,2147017145345427278:8051600101253743659:00000002,MOBILE_WEB,14
956136125303745059:5573708049023403448,956136125303745059:5573708049023403448:00000003,MOBILE_WEB,14
8315987291669117224:5776038623866237244,8315987291669117224:5776038623866237244:00000005,MOBILE_WEB,14
8219567206625359480:544206926005103357,8219567206625359480:544206926005103357:00000001,MOBILE_WEB,14
5794690864089329764:1159378373564623126,5794690864089329764:1159378373564623126:00000002,MOBILE_WEB,15
1148197882285585443:5908266903947736564,1148197882285585443:5908266903947736564:00000002,MOBILE_WEB,15
7554564372054532652:3261017278994075532,7554564372054532652:3261017278994075532:00000002,MOBILE_WEB,15
7054617980207153901:1041751038738351972,7054617980207153901:1041751038738351972:00000002,MOBILE_WEB,15
3210419503273813483:4796021194498245708,3210419503273813483:4796021194498245708:00000002,MOBILE_WEB,15
6198695245106208235:5878948748446964380,6198695245106208235:5878948748446964380:00000002,MOBILE_WEB,15
2282475659098755705:4766294267168662184,2282475659098755705:4766294267168662184:00000001,MOBILE_WEB,15
3606443862080061805:8145790312625359730,3606443862080061805:8145790312625359730:00000002,MOBILE_WEB,15
3638200110453541228:3393743954406022045,3638200110453541228:3393743954406022045:00000002,MOBILE_WEB,15
748710592016514199:7663263428494794764,748710592016514199:7663263428494794764:00000002,MOBILE_WEB,16
5479230103826601845:747754842554331358,5479230103826601845:747754842554331358:00000003,MOBILE_WEB,16
1659908676274392428:7986137786381240216,1659908676274392428:7986137786381240216:00000002,MOBILE_WEB,16
9049380159450675271:3326257709163919954,9049380159450675271:3326257709163919954:00000003,MOBILE_WEB,16
7373372199768887448:7948401940870248953,7373372199768887448:7948401940870248953:00000003,MOBILE_WEB,16
660019147294543155:9181932092082185558,660019147294543155:9181932092082185558:00000001,MOBILE_WEB,16
2346014214014399018:6320307066827276781,2346014214014399018:6320307066827276781:00000006,MOBILE_WEB,17
1410874928267005540:5962813614180413615,1410874928267005540:5962813614180413615:00000002,MOBILE_WEB,17
2513182382566613469:8090185204365340886,2513182382566613469:8090185204365340886:00000012,MOBILE_WEB,17
814262677195696515:1446362506894213294,814262677195696515:1446362506894213294:00000002,MOBILE_WEB,17
6594273174546490114:5130436029539452879,6594273174546490114:5130436029539452879:00000006,MOBILE_WEB,17
9008347396132491019:2748335815562523494,9008347396132491019:2748335815562523494:00000002,MOBILE_WEB,17
7666686326838815418:829967696720226350,7666686326838815418:829967696720226350:00000003,MOBILE_WEB,17
8696881434015098799:2189771714423573487,8696881434015098799:2189771714423573487:00000002,MOBILE_WEB,17
3122674680817535107:7447181495796602823,3122674680817535107:7447181495796602823:00000002,MOBILE_WEB,17
9080659401947767204:1873190021864676529,9080659401947767204:1873190021864676529:00000001,MOBILE_WEB,17
6057512316436599103:1521811277280321714,6057512316436599103:1521811277280321714:00000002,MOBILE_WEB,17
1047305872656022152:2656636869719964622,1047305872656022152:2656636869719964622:00000006,MOBILE_WEB,17
5582078836755476915:5906051553580978199,5582078836755476915:5906051553580978199:00000003,MOBILE_WEB,17
1887549395152218907:3307991113169792276,1887549395152218907:3307991113169792276:00000003,MOBILE_WEB,17
3108945224369638308:8456530324001685674,3108945224369638308:8456530324001685674:00000003,MOBILE_WEB,17
5639543021911760272:7848174853575347666,5639543021911760272:7848174853575347666:00000005,MOBILE_WEB,17
9006102247255576683:8449940882609221620,9006102247255576683:8449940882609221620:00000004,MOBILE_WEB,17
5078977412200969805:3351458076429975319,5078977412200969805:3351458076429975319:00000008,MOBILE_WEB,17
7144389975244014081:3536961201823310978,7144389975244014081:3536961201823310978:00000002,MOBILE_WEB,17
905760018113199351:2637025501357083223,905760018113199351:2637025501357083223:00000005,MOBILE_WEB,17
1253143415566882869:2473598466494047928,1253143415566882869:2473598466494047928:00000002,MOBILE_WEB,17
505915920959345628:7220992687421221251,505915920959345628:7220992687421221251:00000004,MOBILE_WEB,17
3651878167719637684:2514159865605920699,3651878167719637684:2514159865605920699:00000003,MOBILE_WEB,17
1547302940592336482:135900721429109117,1547302940592336482:135900721429109117:00000001,MOBILE_WEB,17
3982085262410431373:5995633234302399521,3982085262410431373:5995633234302399521:00000005,MOBILE_WEB,17
1487150393674053218:983130992383778295,1487150393674053218:983130992383778295:00000004,MOBILE_WEB,17
5598388104419898014:4872693075652481972,5598388104419898014:4872693075652481972:00000002,MOBILE_WEB,17
5317083902789950653:4127849378629155770,5317083902789950653:4127849378629155770:00000002,MOBILE_WEB,17
3451532112936714300:3500238871191659531,3451532112936714300:3500238871191659531:00000002,MOBILE_WEB,17
3616974383043037830:5055535837931026039,3616974383043037830:5055535837931026039:00000004,MOBILE_WEB,17
5609113044054835169:3029835197761601239,5609113044054835169:3029835197761601239:00000002,MOBILE_WEB,17
2372322341452850726:6999743073016417180,2372322341452850726:6999743073016417180:00000004,MOBILE_WEB,17
3019759160342582178:7830256707395955176,3019759160342582178:7830256707395955176:00000002,MOBILE_WEB,17
4406870477807685139:8320990382757931050,4406870477807685139:8320990382757931050:00000004,MOBILE_WEB,17
3552652439036476864:2930078109860823690,3552652439036476864:2930078109860823690:00000002,MOBILE_WEB,17
2287503480693667910:4061224915692274380,2287503480693667910:4061224915692274380:00000003,MOBILE_WEB,17
8276101406882608336:123382900214932810,8276101406882608336:123382900214932810:00000002,MOBILE_WEB,17
7768066912852221921:166956522236241795,7768066912852221921:166956522236241795:00000002,MOBILE_WEB,17
6319810992272432929:5123657185428249325,6319810992272432929:5123657185428249325:00000009,MOBILE_WEB,17
6024091109164010606:8394520182112134293,6024091109164010606:8394520182112134293:00000003,MOBILE_WEB,17
3486493575771294265:7577326027523975480,3486493575771294265:7577326027523975480:00000004,MOBILE_WEB,17
3117377033577675855:5843877970049582332,3117377033577675855:5843877970049582332:00000001,MOBILE_WEB,17
7852352157946823442:7565238210476389304,7852352157946823442:7565238210476389304:00000002,MOBILE_WEB,17
395921240930429645:7777024146924499752,395921240930429645:7777024146924499752:00000003,MOBILE_WEB,17
1527371323094353948:8114465447165343020,1527371323094353948:8114465447165343020:00000003,MOBILE_WEB,17
2988607832583190972:255349961103543793,2988607832583190972:255349961103543793:00000002,MOBILE_WEB,17
4010826110963473799:5358001697643800350,4010826110963473799:5358001697643800350:00000002,MOBILE_WEB,17
212209659185328623:3318221780937060187,212209659185328623:3318221780937060187:00000002,MOBILE_WEB,17
1706985990566286498:6595287438398872799,1706985990566286498:6595287438398872799:00000014,MOBILE_WEB,17
8015698184518540377:6629173451832928449,8015698184518540377:6629173451832928449:00000003,MOBILE_WEB,17
7492645544457309238:4425002086852395227,7492645544457309238:4425002086852395227:00000003,MOBILE_WEB,17
1952855588921040898:4354398529931110989,1952855588921040898:4354398529931110989:00000003,MOBILE_WEB,273
8075990195746133289:80258512489965889,8075990195746133289:80258512489965889:00000004,MOBILE_WEB,18
6847888922067721769:3572141520268689996,6847888922067721769:3572141520268689996:00000002,MOBILE_WEB,18
4645737569107541774:5892631069811361512,4645737569107541774:5892631069811361512:00000005,MOBILE_WEB,18
7289072221648153675:5204232364129043954,7289072221648153675:5204232364129043954:00000008,MOBILE_WEB,18
54755149842946320:1947883989656560509,54755149842946320:1947883989656560509:00000002,MOBILE_WEB,18
8056781699183365614:931245137753112188,8056781699183365614:931245137753112188:00000002,MOBILE_WEB,18
8507401655660505142:1871705341767363691,8507401655660505142:1871705341767363691:00000006,MOBILE_WEB,18
1492839861693412315:8061793302661466490,1492839861693412315:8061793302661466490:00000002,MOBILE_WEB,18
871634550349055882:6580706305196002495,871634550349055882:6580706305196002495:00000002,MOBILE_WEB,18
4059082390973122444:3747226616031604546,4059082390973122444:3747226616031604546:00000002,MOBILE_WEB,18
5794690864089329764:1159378373564623126,5794690864089329764:1159378373564623126:00000003,MOBILE_WEB,18
6414623354109558851:1201431929382723500,6414623354109558851:1201431929382723500:00000004,MOBILE_WEB,18
8223337760630374277:8911645388204559156,8223337760630374277:8911645388204559156:00000002,MOBILE_WEB,19
1330088146316057687:6764809047377730597,1330088146316057687:6764809047377730597:00000003,MOBILE_WEB,19
4645737569107541774:5892631069811361512,4645737569107541774:5892631069811361512:00000006,MOBILE_WEB,19
9185628081612505257:3110112131010117194,9185628081612505257:3110112131010117194:00000003,MOBILE_WEB,19
2718638890384829302:8735335796498673255,2718638890384829302:8735335796498673255:00000006,MOBILE_WEB,19
1948139024764158083:3214349882155388022,1948139024764158083:3214349882155388022:00000005,MOBILE_WEB,20
3769999791923186309:4642136501278430782,3769999791923186309:4642136501278430782:00000005,MOBILE_WEB,20
7241093947855857568:1152131910426732590,7241093947855857568:1152131910426732590:00000003,MOBILE_WEB,20
5369139231045687921:4846719701866550743,5369139231045687921:4846719701866550743:00000004,MOBILE_WEB,20
214808429111678121:8115363073371409868,214808429111678121:8115363073371409868:00000002,MOBILE_WEB,20
9106430377028887838:5972198933855159525,9106430377028887838:5972198933855159525:00000003,MOBILE_WEB,20
6469302980436820071:6869540734852363711,6469302980436820071:6869540734852363711:00000004,MOBILE_WEB,20
6483916067614522684:7911405039577990490,6483916067614522684:7911405039577990490:00000005,MOBILE_WEB,20
2302370376633264958:3428238761671252655,2302370376633264958:3428238761671252655:00000004,MOBILE_WEB,20
8015698184518540377:6629173451832928449,8015698184518540377:6629173451832928449:00000006,MOBILE_WEB,20
8021984761861020549:4389574792183186077,8021984761861020549:4389574792183186077:00000002,MOBILE_WEB,20
4689177204200528270:3478847340270772661,4689177204200528270:3478847340270772661:00000004,MOBILE_WEB,20
6300269621814109485:82457309140718663,6300269621814109485:82457309140718663:00000018,MOBILE_WEB,20
6519909437260072458:3129071116401268326,6519909437260072458:3129071116401268326:00000006,MOBILE_WEB,20
7570414718472171966:1049652644601077684,7570414718472171966:1049652644601077684:00000006,MOBILE_WEB,20
3035318043814548396:8599119139452141226,3035318043814548396:8599119139452141226:00000003,MOBILE_WEB,20
9049380159450675271:3326257709163919954,9049380159450675271:3326257709163919954:00000002,MOBILE_WEB,20
4970392061029599759:2563308079891163329,4970392061029599759:2563308079891163329:00000004,MOBILE_WEB,276
1141071146127572927:1509438868186939586,1141071146127572927:1509438868186939586:00000022,MOBILE_WEB,276
5627866908600079508:2729869001064600764,5627866908600079508:2729869001064600764:00000002,MOBILE_WEB,21
1706985990566286498:6595287438398872799,1706985990566286498:6595287438398872799:00000013,MOBILE_WEB,21
6692910633889814812:1364937398062327412,6692910633889814812:1364937398062327412:00000006,MOBILE_WEB,21
327387389778584978:5898310558634919675,327387389778584978:5898310558634919675:00000003,MOBILE_WEB,21
8751097981191722525:7586048147787389160,8751097981191722525:7586048147787389160:00000002,MOBILE_WEB,277
2604496488398479876:1359186730158305061,2604496488398479876:1359186730158305061:00000002,MOBILE_WEB,277
4648407662300311583:5759412380175594206,4648407662300311583:5759412380175594206:00000002,MOBILE_WEB,22
3108710869291370256:8390551652245650054,3108710869291370256:8390551652245650054:00000002,MOBILE_WEB,22
8708889101308586370:8479214694147778647,8708889101308586370:8479214694147778647:00000006,MOBILE_WEB,22
6296736682250909935:8674160925766437412,6296736682250909935:8674160925766437412:00000005,MOBILE_WEB,23
3396702567925907229:942995446503801011,3396702567925907229:942995446503801011:00000004,MOBILE_WEB,23
1339408835464613542:315293930627383623,1339408835464613542:315293930627383623:00000003,MOBILE_WEB,23
5677630960808764755:72095267020334376,5677630960808764755:72095267020334376:00000004,MOBILE_WEB,23
2775078158345342019:1386687421641529397,2775078158345342019:1386687421641529397:00000006,MOBILE_WEB,24
3395327341115864730:8137999089106758176,3395327341115864730:8137999089106758176:00000003,MOBILE_WEB,24
3570796051802021002:1892989139993773412,3570796051802021002:1892989139993773412:00000004,MOBILE_WEB,24
8369651746317142126:4946529138545460015,8369651746317142126:4946529138545460015:00000008,MOBILE_WEB,24
6278537226915235124:6425170735264553669,6278537226915235124:6425170735264553669:00000004,MOBILE_WEB,24
1262890270026892386:1203141238383225970,1262890270026892386:1203141238383225970:00000003,MOBILE_WEB,25
4753943210687949114:7050206094157339961,4753943210687949114:7050206094157339961:00000003,MOBILE_WEB,25
4471127139068262555:6303193277782003227,4471127139068262555:6303193277782003227:00000007,MOBILE_WEB,281
6495299319120621883:4260744102516099118,6495299319120621883:4260744102516099118:00000003,MOBILE_WEB,26
2107801010159594397:6519195714998434176,2107801010159594397:6519195714998434176:00000013,MOBILE_WEB,26
2411166136028113353:3407414782322209723,2411166136028113353:3407414782322209723:00000003,MOBILE_WEB,26
6005703264761424726:1913695185723639801,6005703264761424726:1913695185723639801:00000002,MOBILE_WEB,26
9212286296554038753:4013012330011603683,9212286296554038753:4013012330011603683:00000005,MOBILE_WEB,26
5207752319505284198:358615279859050132,5207752319505284198:358615279859050132:00000005,MOBILE_WEB,282
8351817526121770024:1893787552727933451,8351817526121770024:1893787552727933451:00000005,MOBILE_WEB,27
5874688727214590347:5668732344229648880,5874688727214590347:5668732344229648880:00000002,MOBILE_WEB,27
3569230920902876117:486522909336978829,3569230920902876117:486522909336978829:00000005,MOBILE_WEB,27
8751483855637039152:3913544631551119842,8751483855637039152:3913544631551119842:00000005,MOBILE_WEB,27
5440877556590531600:4182590007357434359,5440877556590531600:4182590007357434359:00000003,MOBILE_WEB,27
5638167131953791617:1445236479723527595,5638167131953791617:1445236479723527595:00000012,MOBILE_WEB,27
2374485596447960991:2544994851955191377,2374485596447960991:2544994851955191377:00000003,MOBILE_WEB,27
179154061647225624:2377682091848463257,179154061647225624:2377682091848463257:00000003,MOBILE_WEB,27
2994176698521998871:5083124803276647426,2994176698521998871:5083124803276647426:00000003,MOBILE_WEB,27
7830662300386419995:6891897239448683710,7830662300386419995:6891897239448683710:00000006,MOBILE_WEB,27
6866438999743742034:6466579162918555881,6866438999743742034:6466579162918555881:00000003,MOBILE_WEB,27
3805332610208421690:1222908272294768485,3805332610208421690:1222908272294768485:00000004,MOBILE_WEB,27
6319947401404956355:6680102424194970842,6319947401404956355:6680102424194970842:00000002,MOBILE_WEB,27
5154903390367986358:1486579695571310784,5154903390367986358:1486579695571310784:00000003,MOBILE_WEB,27
7691845012037781265:7401840719201529755,7691845012037781265:7401840719201529755:00000002,MOBILE_WEB,27
1927025605976790647:2827644717517891531,1927025605976790647:2827644717517891531:00000003,MOBILE_WEB,27
2994269345090258069:136642342326571524,2994269345090258069:136642342326571524:00000006,MOBILE_WEB,27
8168042640960906722:8121595106440833164,8168042640960906722:8121595106440833164:00000004,MOBILE_WEB,27
